244946.0
244946.22
244946.06
244946.7
244947.36
244947.52
244948.45
244949.69
244950.8
244952.4
244953.67
244954.38
244956.92
244958.5
244960.88
244963.06
244965.64
244968.58
244969.53
244972.61
244975.73
244978.84
244982.86
244985.94
244989.33
244993.17
244996.52
245000.84
245005.25
245008.61
245014.2
245019.64
245024.0
245029.33
245034.97
245039.88
245045.75
245051.6
245058.1
245064.16
245070.98
245077.94
245085.6
245093.52
245101.34
245110.42
245120.27
245130.56
245142.73
245156.22
245174.5
245196.39
245232.83
245304.69
245614.34
244588.7
244986.02
245066.53
245103.95
245129.55
245148.56
245164.52
245178.45
245191.8
245203.75
245215.31
245227.44
245238.75
245249.44
245260.78
245271.39
245282.75
245293.72
245305.05
245315.88
245327.33
245338.6
245350.36
245362.03
245373.05
245385.02
245396.8
245408.67
245420.95
245433.3
245445.64
245458.25
245470.47
245483.77
245496.78
245509.19
245522.38
245535.5
245548.8
245562.62
245575.62
245589.73
245603.89
245617.89
245631.7
245646.19
245660.66
245675.36
245689.14
245704.45
245719.27
245733.55
245748.44
245761.2
245719.83
245804.14
245816.19
245831.7
245846.94
245863.11
245879.84
245895.84
245912.56
245929.61
245945.9
245963.33
245980.33
245997.75
246015.16
246033.5
246050.16
246069.31
246086.94
246104.86
246123.5
246142.2
246160.36
246179.25
246197.62
246217.1
246236.38
246255.7
246274.67
246294.89
246314.28
246334.02
246352.61
246373.7
246393.55
246413.94
246434.42
246454.53
246475.08
246495.31
246515.98
246535.7
246556.64
246576.77
246596.56
246616.73
246636.36
246655.23
246673.38
246689.88
246702.88
246712.19
246709.78
246676.27
246471.1
247533.92
247072.64
247021.78
247015.81
247023.69
247037.75
247055.3
247075.08
247096.02
247117.69
247140.6
247163.8
247187.86
247212.22
247236.61
247261.44
247286.6
247311.92
247337.9
247363.56
247389.61
247415.56
247442.08
247469.45
247496.1
247523.08
247550.06
247577.66
247605.33
247632.77
247660.97
247688.81
247717.56
247745.66
247775.86
247803.52
247832.22
247860.92
247890.56
247919.75
247949.03
247978.84
248008.38
248038.38
248068.42
248098.48
248128.67
248158.98
248189.52
248219.58
248249.69
248279.3
248307.03
248329.14
248243.88
248445.08
248459.83
248487.4
248518.39
248548.98
248580.66
248613.17
248645.44
248678.52
248711.69
248744.97
248778.75
248812.36
248846.17
248880.48
248913.28
248948.62
248983.3
249018.03
249052.84
249088.0
249123.19
249159.05
249194.12
249230.08
249265.83
249301.89
249338.16
249374.31
249410.98
249447.77
249484.6
249521.75
249558.58
249596.05
249633.22
249671.11
249708.61
249746.42
249784.42
249822.73
249861.2
249899.73
249938.14
249977.08
250015.89
250054.64
250093.55
250132.34
250171.12
250210.67
250248.25
250280.97
250301.56
250475.14
250439.78
250471.31
250509.11
250548.47
250588.64
250629.62
250670.47
250712.53
250753.31
250795.44
250837.83
250880.14
250922.97
250965.69
251008.28
251051.75
251094.64
251137.9
251181.8
251225.34
251268.98
251313.31
251357.72
251402.06
251446.88
251491.88
251536.67
251581.75
251627.22
251672.36
251718.1
251765.03
251807.64
251854.19
251901.08
251947.84
251994.02
252040.98
252087.81
252134.67
252181.72
252228.81
252276.19
252323.45
252370.4
252418.02
252465.2
252512.58
252559.0
252605.0
252649.16
252689.16
252714.22
252562.78
252964.69
252959.42
252994.84
253038.34
253084.11
253132.34
253181.47
